mu, q, u, number, w_total
 0.38,       -0.0074654066,       -0.0005487110,        552436.,   119156.9421641885
 0.39,       -0.0072224701,       -0.0002658003,        574187.,   123823.7234939370
 0.40,       -0.0066471667,        0.0001010534,        593919.,   127862.2522169307
 0.41,       -0.0070882909,        0.0002774911,        616467.,   132781.3387072798
 0.42,       -0.0070892914,       -0.0003569768,        640141.,   137905.4492695936
 0.43,       -0.0066263989,       -0.0000984521,        665313.,   143318.8309311281
 0.44,       -0.0064639451,       -0.0001827199,        685754.,   147941.8717523029
 0.45,       -0.0064058217,        0.0002527347,        709605.,   152941.6037193224
 0.46,       -0.0063570830,        0.0001438040,        735487.,   158568.7257523788
 0.47,       -0.0057071228,        0.0000348185,        757162.,   163157.0984173189
 0.48,       -0.0059404456,        0.0000639200,        782272.,   168726.4271692036
 0.49,       -0.0054912300,        0.0004278925,        807195.,   174391.0507246630
 0.50,       -0.0052507186,        0.0000044875,        832970.,   179705.1457451586
 0.51,       -0.0052397014,        0.0000808105,        857786.,   185123.8940955969
 0.52,       -0.0050780421,       -0.0005040417,        882698.,   190584.6332910222
 0.53,       -0.0051310586,        0.0002591442,        910183.,   196742.0206329253
 0.54,       -0.0048152293,       -0.0000340923,        936894.,   202297.2978878392
 0.55,       -0.0045165851,       -0.0001853660,        962325.,   207798.0760197663
 0.56,       -0.0047702708,       -0.0000250630,        990029.,   213540.3416324663
 0.57,       -0.0046038739,       -0.0000495667,       1018125.,   220513.1078958237
 0.58,       -0.0043295124,       -0.0002107592,       1043291.,   225784.5299578970
 0.59,       -0.0042518593,        0.0001243878,       1073495.,   232179.2143602213
 0.60,       -0.0038218003,       -0.0002420328,       1100666.,   237954.3211476097
 0.61,       -0.0041247267,       -0.0000958724,       1131717.,   245018.9247127524
 0.62,       -0.0037099017,       -0.0001070369,       1160526.,   250818.8190704228
 0.63,       -0.0038577005,        0.0000579331,       1188578.,   257078.6251342367
 0.64,       -0.0038573359,        0.0002568748,       1218140.,   263755.2640996075
 0.65,       -0.0035801309,       -0.0002973383,       1249355.,   270319.0695265474
 0.66,       -0.0033737360,        0.0001346165,       1279707.,   276887.1923294188
 0.67,       -0.0031369317,        0.0001258030,       1309732.,   284255.3055891852
 0.68,       -0.0028428649,        0.0000974649,       1342320.,   291346.5210256553
 0.69,       -0.0029954166,        0.0001019664,       1375461.,   298402.2866737312
 0.70,       -0.0030784628,        0.0000320237,       1405865.,   304833.4808227712
 0.71,       -0.0030036606,        0.0001133817,       1438322.,   312543.7442995264
 0.72,       -0.0028657728,        0.0000361927,       1472650.,   319858.7943271919
 0.73,       -0.0026080294,        0.0001212063,       1503126.,   327029.4041049121
 0.74,       -0.0025286771,        0.0000174779,       1536477.,   334374.6827631312
 0.75,       -0.0025038987,        0.0002188013,       1570951.,   341488.2947262240
 0.76,       -0.0024480865,       -0.0001338669,       1602513.,   348778.4580816083
 0.77,       -0.0020190411,       -0.0000370472,       1638491.,   356492.7249864604
 0.78,       -0.0021134295,       -0.0000552763,       1672770.,   363960.4774592125
 0.79,       -0.0018755841,        0.0001087143,       1707575.,   371583.3099129281
 0.80,       -0.0020076082,        0.0002142585,       1741571.,   379569.6143155025
 0.81,       -0.0017942430,       -0.0002925010,       1777707.,   387228.3098788399
 0.82,       -0.0015634863,        0.0001754404,       1814209.,   395411.0280830449
 0.83,       -0.0016498602,       -0.0000550048,       1848815.,   403486.6388245329
 0.84,       -0.0017114665,       -0.0000769823,       1886784.,   411803.8385067726
 0.85,       -0.0012828533,        0.0001424298,       1923401.,   420109.5164007811
 0.86,       -0.0015621608,       -0.0002234965,       1965113.,   428988.7198111753
 0.87,       -0.0011925746,        0.0001417524,       2000566.,   436940.6220428488
 0.88,       -0.0012582639,        0.0000712713,       2038484.,   446112.3397709023
 0.89,       -0.0008720131,        0.0000309027,       2075503.,   453525.0336908890
 0.90,       -0.0011425270,       -0.0003273589,       2111503.,   461714.9459185548
 0.91,       -0.0010726821,       -0.0005367607,       2152324.,   470959.1170349366
 0.92,       -0.0010592263,       -0.0000313111,       2190934.,   479755.3173967845
 0.93,       -0.0007011009,       -0.0000401205,       2229190.,   488621.5323059765
 0.94,       -0.0005620353,       -0.0001053969,       2273677.,   498608.4086815773
 0.95,       -0.0005775611,        0.0000549914,       2310450.,   507219.0697479323
 0.96,       -0.0006113859,        0.0001061661,       2350689.,   514958.3347095622
 0.97,       -0.0000934287,       -0.0000501319,       2393997.,   525435.5553719352
 0.98,       -0.0001880607,       -0.0000384185,       2434905.,   535538.8121119972
 0.99,        0.0002333614,        0.0001081053,       2476213.,   545106.4100626135
 1.00,       -0.0003199054,        0.0001556605,       2518691.,   554329.3925795816
