mu, q, u, number, w_total
 0.01,       -0.0308984379,        0.0049966710,          3752.,     1181.9921575866
 0.02,       -0.0319634161,       -0.0021559345,         11831.,     3806.8758372640
 0.03,       -0.0288415758,        0.0004016114,         20420.,     6493.2980352920
 0.04,       -0.0314644159,       -0.0021391881,         29320.,     9356.1517474597
 0.05,       -0.0272592288,        0.0000239626,         38617.,    12266.6921060014
 0.06,       -0.0273708329,        0.0000287637,         48750.,    15624.9658191149
 0.07,       -0.0260612264,       -0.0001841696,         58978.,    18709.6454402464
 0.08,       -0.0255952035,        0.0011098971,         69831.,    22173.7024696028
 0.09,       -0.0240805622,       -0.0009321327,         80565.,    25611.5429782155
 0.10,       -0.0219065460,        0.0001257446,         92821.,    29594.8588422594
 0.11,       -0.0222738305,       -0.0006460565,        103743.,    32960.7984196371
 0.12,       -0.0222553968,       -0.0007262924,        116310.,    37013.1471116901
 0.13,       -0.0215466651,       -0.0012336296,        128639.,    40934.9215196274
 0.14,       -0.0206508258,        0.0004300176,        141275.,    44991.4300532270
 0.15,       -0.0210076513,       -0.0006355651,        154834.,    49208.0652073121
 0.16,       -0.0209271401,        0.0009233552,        169367.,    53634.3727275783
 0.17,       -0.0210571873,        0.0007923187,        182921.,    58235.6812348227
 0.18,       -0.0186115135,        0.0001334484,        197011.,    62481.9028381431
 0.19,       -0.0192057302,        0.0002085688,        211913.,    67290.5231852867
 0.20,       -0.0175754430,       -0.0014060464,        227786.,    72501.0170205636
 0.21,       -0.0163122821,       -0.0004077939,        242744.,    77123.5704158415
 0.22,       -0.0178057093,       -0.0003622487,        258756.,    82262.6233624074
 0.23,       -0.0171215234,        0.0004408756,        274579.,    87456.5776777601
 0.24,       -0.0164401935,        0.0006438438,        292032.,    92809.6929125912
 0.25,       -0.0156327838,        0.0002074780,        308504.,    97954.2324943955
 0.26,       -0.0151264197,        0.0009250159,        325086.,   103638.6978703645
 0.27,       -0.0148141285,        0.0000259240,        341889.,   108798.8276795156
 0.28,       -0.0145194834,        0.0003606343,        361295.,   114845.0799729084
 0.29,       -0.0141648998,        0.0008494167,        379393.,   120736.7515568238
 0.30,       -0.0146007547,        0.0000624037,        398284.,   126785.9381615966
 0.31,       -0.0135448497,        0.0002913207,        416003.,   132577.6041161604
 0.32,       -0.0141844195,        0.0004475199,        437868.,   139177.6504429799
 0.33,       -0.0129190452,        0.0002960408,        455939.,   145017.8951595741
 0.34,       -0.0120139031,       -0.0001928279,        475140.,   151088.5911451689
 0.35,       -0.0125453011,       -0.0002616537,        495419.,   157619.5885045061
 0.36,       -0.0116397151,       -0.0004070325,        517140.,   164487.5692287857
 0.37,       -0.0116288261,        0.0005578780,        537034.,   170899.6348936029
 0.38,       -0.0118161147,        0.0002492911,        559172.,   177925.1736172177
 0.39,       -0.0105179675,       -0.0004285893,        582076.,   185575.8198300147
 0.40,       -0.0115269973,       -0.0001852510,        603895.,   192820.5847377551
 0.41,       -0.0100451564,        0.0001442436,        626082.,   199502.9224658623
 0.42,       -0.0099564975,       -0.0002836033,        648528.,   206674.5733160414
 0.43,       -0.0093028060,       -0.0002337849,        672403.,   214543.2806626449
 0.44,       -0.0097080480,        0.0005681307,        694277.,   221318.2072760531
 0.45,       -0.0091754855,       -0.0000314772,        718891.,   229286.9762991231
 0.46,       -0.0087209944,        0.0001186835,        743211.,   237330.3850236463
 0.47,       -0.0088214573,       -0.0003749671,        767424.,   244962.1096209539
 0.48,       -0.0085283809,        0.0001381015,        794646.,   253326.3548383701
 0.49,       -0.0082326692,        0.0001629357,        818198.,   261030.6851241248
 0.50,       -0.0086761724,       -0.0000263555,        843513.,   269664.3723194968
 0.51,       -0.0079540719,        0.0000241456,        870072.,   277965.3764482741
 0.52,       -0.0073107519,       -0.0003534599,        895656.,   285696.1417896784
 0.53,       -0.0075669509,       -0.0004168011,        921137.,   294623.0946825177
 0.54,       -0.0071050887,        0.0002280914,        947604.,   302708.0321199322
 0.55,       -0.0065946264,       -0.0003560074,        977787.,   312568.1560749733
 0.56,       -0.0071862552,        0.0000586114,       1001710.,   320333.6822805331
 0.57,       -0.0066136618,        0.0000397412,       1031459.,   330268.3300789061
 0.58,       -0.0065151658,       -0.0000851977,       1059172.,   338521.1493416624
 0.59,       -0.0065914791,       -0.0002508558,       1086737.,   347549.2458643627
 0.60,       -0.0056993461,       -0.0000491508,       1117353.,   357560.6736700272
 0.61,       -0.0056412901,        0.0001684222,       1146966.,   367064.2084657776
 0.62,       -0.0053660228,       -0.0002496690,       1174700.,   376242.0451065340
 0.63,       -0.0059048577,       -0.0000116975,       1204249.,   385556.2119292138
 0.64,       -0.0053863448,        0.0000343640,       1235183.,   395453.5164425948
 0.65,       -0.0050427722,        0.0002067994,       1266364.,   405766.7134919002
 0.66,       -0.0052532311,       -0.0001542135,       1297954.,   416129.7267010572
 0.67,       -0.0050542078,       -0.0000418404,       1328846.,   426132.8493343622
 0.68,       -0.0051831043,       -0.0000010210,       1360728.,   436436.4335854365
 0.69,       -0.0045600785,        0.0004542942,       1393107.,   447307.5309474273
 0.70,       -0.0044511655,       -0.0000316776,       1425347.,   457832.9300715514
 0.71,       -0.0040179742,        0.0001894268,       1458774.,   468580.2308093708
 0.72,       -0.0041332855,        0.0001745748,       1491070.,   478637.6597389508
 0.73,       -0.0040626128,        0.0002868539,       1523493.,   489394.6236538675
 0.74,       -0.0038970912,       -0.0003297828,       1557875.,   501221.3987522471
 0.75,       -0.0039197142,        0.0001816535,       1591249.,   512123.3897633126
 0.76,       -0.0034286012,        0.0001796245,       1624603.,   522198.0579590157
 0.77,       -0.0032441731,       -0.0003625214,       1662536.,   535328.8257610790
 0.78,       -0.0029902164,       -0.0000709741,       1695088.,   546007.5330200057
 0.79,       -0.0030742434,        0.0002235788,       1731243.,   557657.6719202740
 0.80,       -0.0028682344,       -0.0001415860,       1766653.,   569384.3809962247
 0.81,       -0.0025964295,       -0.0000066609,       1802157.,   581666.7845357308
 0.82,       -0.0022822489,        0.0003623344,       1838208.,   593401.0314985793
 0.83,       -0.0024929433,       -0.0005041225,       1877763.,   606463.2607488539
 0.84,       -0.0019849649,        0.0000121231,       1912115.,   617498.9955992578
 0.85,       -0.0023637200,        0.0000545795,       1948180.,   629151.4800986772
 0.86,       -0.0022361075,        0.0001259086,       1990528.,   643397.6886143069
 0.87,       -0.0016243008,        0.0000209170,       2025859.,   654957.4343900331
 0.88,       -0.0019877661,       -0.0005329792,       2062236.,   667234.8312271861
 0.89,       -0.0018518237,       -0.0002820722,       2101782.,   680541.4901829999
 0.90,       -0.0016548780,       -0.0001581763,       2139742.,   692893.1524927446
 0.91,       -0.0012161355,       -0.0001587659,       2180421.,   706311.8568589202
 0.92,       -0.0008735180,        0.0002369397,       2222049.,   719527.3888346762
 0.93,       -0.0008223964,        0.0000876537,       2262293.,   733449.9867791208
 0.94,       -0.0006772349,       -0.0000907175,       2302161.,   747264.6427486184
 0.95,       -0.0007508102,        0.0000945911,       2343738.,   760787.2165700592
 0.96,       -0.0006726972,       -0.0000715068,       2383074.,   773852.9025443986
 0.97,       -0.0009221931,        0.0000688484,       2422668.,   787629.8756003010
 0.98,       -0.0004762126,        0.0000907071,       2465053.,   802199.0100355489
 0.99,        0.0002010523,       -0.0002708017,       2508132.,   815764.3780428456
 1.00,       -0.0000453979,       -0.0000396901,       2551862.,   831182.9355611894
