mu, q, u, number, w_total
 0.53,       -0.0079166936,        0.0005385573,        502120.,   502120.0000000000
 0.54,       -0.0078562140,       -0.0005642955,        514142.,   514142.0000000000
 0.55,       -0.0087013329,        0.0012993320,        528707.,   528707.0000000000
 0.56,       -0.0064037613,       -0.0002186883,        541781.,   541781.0000000000
 0.57,       -0.0074715721,       -0.0003717336,        556377.,   556377.0000000000
 0.58,       -0.0084433299,        0.0003763382,        569014.,   569014.0000000000
 0.59,       -0.0059661344,       -0.0009709510,        583117.,   583117.0000000000
 0.60,       -0.0050569963,        0.0004362558,        596950.,   596950.0000000000
 0.61,       -0.0047126859,       -0.0002151365,        610529.,   610529.0000000000
 0.62,       -0.0056685902,        0.0008656509,        622831.,   622831.0000000000
 0.63,       -0.0052923288,        0.0019362619,        637012.,   637012.0000000000
 0.64,       -0.0061410533,       -0.0000829385,        652468.,   652468.0000000000
 0.65,       -0.0058874031,        0.0003566862,        664390.,   664390.0000000000
 0.66,       -0.0063826705,        0.0019490508,        679860.,   679860.0000000000
 0.67,       -0.0057361061,       -0.0004390116,        694817.,   694817.0000000000
 0.68,       -0.0040173698,        0.0002298207,        708370.,   708370.0000000000
 0.69,       -0.0056855448,       -0.0011451367,        725414.,   725414.0000000000
 0.70,       -0.0062219184,        0.0004175089,        740495.,   740495.0000000000
 0.71,       -0.0041269163,        0.0001689439,        754013.,   754013.0000000000
 0.72,       -0.0033767367,        0.0010273708,        768808.,   768808.0000000000
 0.73,       -0.0051301705,       -0.0012878475,        784357.,   784357.0000000000
 0.74,       -0.0056141241,        0.0004781048,        799830.,   799830.0000000000
 0.75,       -0.0057758639,       -0.0000238562,        817417.,   817417.0000000000
 0.76,       -0.0056491267,        0.0003460693,        833134.,   833134.0000000000
 0.77,       -0.0047854425,       -0.0013714496,        850138.,   850138.0000000000
 0.78,       -0.0044996312,       -0.0006459300,        867317.,   867317.0000000000
 0.79,       -0.0044183187,       -0.0006483057,        884237.,   884237.0000000000
 0.80,       -0.0045272848,        0.0025771490,        904970.,   904970.0000000000
 0.81,       -0.0056823889,       -0.0005111269,        922754.,   922754.0000000000
 0.82,       -0.0054852058,        0.0002971893,        941309.,   941309.0000000000
 0.83,       -0.0032990288,       -0.0007047541,        964177.,   964177.0000000000
 0.84,       -0.0035693163,        0.0002989853,        983536.,   983536.0000000000
 0.85,       -0.0033761704,       -0.0006836620,       1008441.,  1008441.0000000000
 0.86,       -0.0033107615,        0.0012955063,       1032065.,  1032065.0000000000
 0.87,       -0.0025571062,        0.0001278789,       1058231.,  1058231.0000000000
 0.88,       -0.0035413878,       -0.0004118659,       1086174.,  1086174.0000000000
 0.89,       -0.0032825496,        0.0012251086,       1117475.,  1117475.0000000000
 0.90,       -0.0031173165,        0.0005262344,       1147665.,  1147665.0000000000
 0.91,       -0.0031116924,        0.0004162057,       1188700.,  1188700.0000000000
 0.92,       -0.0021494887,       -0.0007207059,       1227515.,  1227515.0000000000
 0.93,       -0.0022427271,       -0.0001076956,       1277172.,  1277172.0000000000
 0.94,       -0.0014874327,        0.0007426688,       1329454.,  1329454.0000000000
 0.95,       -0.0017182873,        0.0007406255,       1402048.,  1402048.0000000000
 0.96,       -0.0010238332,       -0.0003523009,       1486314.,  1486314.0000000000
 0.97,       -0.0023693276,       -0.0001474265,       1599362.,  1599362.0000000000
 0.98,       -0.0006995713,        0.0004383018,       1775812.,  1775812.0000000000
 0.99,       -0.0011766718,        0.0005195852,       2093217.,  2093217.0000000000
 1.00,        0.0000335469,        0.0001395848,       3842359.,  3842359.0000000000
