mu, q, u, number, w_total
 0.86,       -0.0040185991,       -0.0005146418,       1991310.,  1991310.0000000000
 0.87,       -0.0023152934,       -0.0001774604,       2030266.,  2030266.0000000000
 0.88,       -0.0022478579,       -0.0002125896,       2067186.,  2067186.0000000000
 0.89,       -0.0027154292,       -0.0003383712,       2107131.,  2107131.0000000000
 0.90,       -0.0016541376,       -0.0003253399,       2146609.,  2146609.0000000000
 0.91,       -0.0016700286,       -0.0001471799,       2183715.,  2183715.0000000000
 0.92,       -0.0014230226,        0.0008170618,       2221865.,  2221865.0000000000
 0.93,       -0.0021705561,        0.0000764735,       2261095.,  2261095.0000000000
 0.94,       -0.0011634819,        0.0000883686,       2301578.,  2301578.0000000000
 0.95,       -0.0007546579,        0.0000392825,       2343071.,  2343071.0000000000
 0.96,       -0.0005096959,       -0.0004635297,       2381465.,  2381465.0000000000
 0.97,       -0.0013644697,       -0.0005125653,       2424775.,  2424775.0000000000
 0.98,       -0.0000497098,        0.0000344630,       2464623.,  2464623.0000000000
 0.99,        0.0003900377,       -0.0000938687,       2507097.,  2507097.0000000000
 1.00,       -0.0000191775,        0.0003790712,       2547264.,  2547264.0000000000
