mu, q, u, number, w_total
 0.86,       -0.0022581205,        0.0007350459,       1990138.,  1477126.8685511358
 0.87,       -0.0024539385,       -0.0005748857,       2027810.,  1506128.0253310055
 0.88,       -0.0026909310,       -0.0004987794,       2065081.,  1534515.3522962413
 0.89,       -0.0018282282,       -0.0008021148,       2100097.,  1561019.7585574531
 0.90,       -0.0012062192,       -0.0002068147,       2138508.,  1590576.1742274174
 0.91,       -0.0020687099,       -0.0006315652,       2177695.,  1620295.2845421631
 0.92,       -0.0003805188,       -0.0010217518,       2215160.,  1649250.5984500737
 0.93,       -0.0010723963,       -0.0000688765,       2253740.,  1678304.9149704303
 0.94,       -0.0004434714,        0.0002753683,       2295551.,  1710305.3775592470
 0.95,       -0.0005825229,       -0.0004288511,       2330125.,  1737016.2601692243
 0.96,       -0.0003768910,       -0.0001640741,       2372618.,  1768975.4230737041
 0.97,       -0.0006313481,       -0.0004311038,       2412727.,  1800050.7816734044
 0.98,       -0.0000465088,        0.0000396045,       2452921.,  1830649.7167587136
 0.99,       -0.0005229381,       -0.0002373486,       2494544.,  1862098.3814225285
 1.00,        0.0001033335,        0.0003695282,       2533501.,  1892423.5339269792
