mu, q, u, number, w_total
 0.51,       -0.0078081251,        0.0001792460,        864858.,   277809.1331479665
 0.52,       -0.0073606899,        0.0000544367,        890041.,   285553.8970133348
 0.53,       -0.0077347517,       -0.0001838396,        915056.,   294142.7110476021
 0.54,       -0.0072255901,        0.0003949826,        942617.,   303096.7770449989
 0.55,       -0.0068700896,       -0.0002773089,        971145.,   312400.5803891824
 0.56,       -0.0069111079,        0.0001759930,        995941.,   320369.0520393194
 0.57,       -0.0064561802,        0.0000783911,       1024686.,   329943.2864025662
 0.58,       -0.0067922337,       -0.0000280384,       1053267.,   338918.8477997512
 0.59,       -0.0070825650,       -0.0004504012,       1080353.,   347763.5987920510
 0.60,       -0.0059970208,       -0.0001662177,       1110553.,   357813.0660493209
 0.61,       -0.0058004333,        0.0001370207,       1140313.,   367551.7984450347
 0.62,       -0.0056066112,       -0.0001478809,       1167820.,   376298.2069531340
 0.63,       -0.0059526218,       -0.0001006674,       1196600.,   385504.3266295224
 0.64,       -0.0051283647,        0.0002099104,       1229243.,   396133.9590486317
 0.65,       -0.0048273906,        0.0002280777,       1258426.,   406026.5663062939
 0.66,       -0.0051617944,       -0.0002839114,       1290009.,   415864.5580098545
 0.67,       -0.0051424411,       -0.0001436967,       1321214.,   426033.1609575930
 0.68,       -0.0049327958,        0.0000021393,       1352051.,   436313.7721441818
 0.69,       -0.0044194637,        0.0003802894,       1383707.,   446932.4118643290
 0.70,       -0.0045379092,       -0.0000017125,       1416174.,   457519.2140157112
 0.71,       -0.0043609371,        0.0003018931,       1449947.,   468786.7843541048
 0.72,       -0.0040366436,       -0.0000089955,       1480921.,   478473.0205237801
 0.73,       -0.0041939714,        0.0003012210,       1514208.,   489430.2037513737
 0.74,       -0.0040893938,       -0.0002402477,       1549115.,   501526.2452397765
 0.75,       -0.0037617859,        0.0000424046,       1581859.,   511998.3394097025
 0.76,       -0.0032358952,        0.0001641560,       1614489.,   522458.2499389085
 0.77,       -0.0031869073,       -0.0002198882,       1652144.,   535237.3650301713
 0.78,       -0.0030435115,       -0.0000031044,       1684841.,   545722.9158077425
 0.79,       -0.0029564784,        0.0001240850,       1720511.,   557783.2277703211
 0.80,       -0.0028873117,       -0.0000502935,       1754276.,   569012.9645232542
 0.81,       -0.0025530872,        0.0000071633,       1790108.,   581181.3044598592
 0.82,       -0.0023530180,        0.0002646712,       1827778.,   593272.6668836093
 0.83,       -0.0024233477,       -0.0003422428,       1864804.,   606019.4263132514
 0.84,       -0.0024042058,        0.0000039372,       1900183.,   617217.9126002456
 0.85,       -0.0022165520,       -0.0000314488,       1935753.,   629221.8005554921
 0.86,       -0.0022448889,       -0.0000260953,       1977916.,   643108.0064404702
 0.87,       -0.0014598842,       -0.0000694177,       2014024.,   655340.6698828179
 0.88,       -0.0018771772,       -0.0003805767,       2049446.,   667455.2924148543
 0.89,       -0.0017749774,        0.0000645511,       2089600.,   681033.7337549210
 0.90,       -0.0017603455,       -0.0003050577,       2127584.,   692760.9818400432
 0.91,       -0.0012415692,       -0.0000601792,       2166819.,   706009.7773705048
 0.92,       -0.0008297504,       -0.0000904570,       2209219.,   719873.7146148174
 0.93,       -0.0007763169,        0.0000552258,       2248953.,   733366.4215924960
 0.94,       -0.0006054516,        0.0000283885,       2287363.,   746878.0371591407
 0.95,       -0.0007158612,       -0.0000028902,       2328882.,   760718.2371692420
 0.96,       -0.0007509092,       -0.0001176496,       2367565.,   773465.9299630311
 0.97,       -0.0008884882,       -0.0001247511,       2408428.,   787487.7596832879
 0.98,       -0.0003475090,       -0.0000758527,       2451414.,   802672.0073599160
 0.99,       -0.0000532309,       -0.0001206464,       2493389.,   815774.3517489148
 1.00,       -0.0001380889,       -0.0003131858,       2536290.,   831158.9527043188
