mu, q, u, number, w_total
 0.63,       -0.0151330343,        0.0003898217,       1205275.,  1203290.1678333778
 0.64,       -0.0130440172,       -0.0000363146,       1237676.,  1235639.9399755858
 0.65,       -0.0119207843,        0.0004191813,       1267908.,  1265821.5391702042
 0.66,       -0.0128185336,       -0.0003185568,       1299959.,  1297820.7114085015
 0.67,       -0.0120431357,       -0.0002450698,       1330629.,  1328440.9516652853
 0.68,       -0.0116515651,       -0.0003507948,       1362776.,  1360534.6074823106
 0.69,       -0.0113268220,        0.0013039271,       1394836.,  1392543.8990549040
 0.70,       -0.0107220653,       -0.0003004238,       1427384.,  1425039.1190640000
 0.71,       -0.0096249301,        0.0001138794,       1460656.,  1458256.7977374606
 0.72,       -0.0094857942,       -0.0002803136,       1492899.,  1490444.5890984205
 0.73,       -0.0092261866,        0.0007146200,       1525786.,  1523276.5895879250
 0.74,       -0.0097297568,       -0.0003928485,       1559378.,  1556819.3320701772
 0.75,       -0.0084149761,        0.0002431443,       1593547.,  1590931.3629536524
 0.76,       -0.0075172033,        0.0006962972,       1627582.,  1624909.5784480916
 0.77,       -0.0073547645,       -0.0011177010,       1664071.,  1661342.1205224977
 0.78,       -0.0066229969,        0.0003378793,       1697774.,  1694990.3920235317
 0.79,       -0.0069055336,       -0.0001363678,       1733605.,  1730762.6429262883
 0.80,       -0.0064032599,       -0.0000275357,       1768585.,  1765683.6075352498
 0.81,       -0.0053420989,        0.0006817920,       1804693.,  1801738.2852746090
 0.82,       -0.0052250703,        0.0002161546,       1840589.,  1837576.4807506776
 0.83,       -0.0055185292,       -0.0008266141,       1879834.,  1876758.5183019547
 0.84,       -0.0047392399,       -0.0002698560,       1914129.,  1910994.8063309856
 0.85,       -0.0057395163,       -0.0004936963,       1951588.,  1948392.3197963366
 0.86,       -0.0050010474,        0.0004796850,       1993839.,  1990576.7451697197
 0.87,       -0.0036219094,        0.0002170254,       2029304.,  2025983.7706648032
 0.88,       -0.0041100371,       -0.0007391455,       2065465.,  2062087.5551386918
 0.89,       -0.0044220017,       -0.0001316163,       2105315.,  2101871.6822494594
 0.90,       -0.0036667310,       -0.0004895659,       2142906.,  2139403.1885553775
 0.91,       -0.0026293351,       -0.0002530931,       2182646.,  2179078.2698676363
 0.92,       -0.0023336443,        0.0000509462,       2225741.,  2222101.8778170524
 0.93,       -0.0019596981,        0.0001648357,       2266458.,  2262756.9378828835
 0.94,       -0.0007541222,        0.0002018207,       2305786.,  2302023.5043044565
 0.95,       -0.0008813241,        0.0000170542,       2346497.,  2342668.6452401062
 0.96,       -0.0012996854,       -0.0004499261,       2385353.,  2381460.8030786361
 0.97,       -0.0019812544,       -0.0005341350,       2425878.,  2421922.9828549614
 0.98,       -0.0007419894,       -0.0000116792,       2468269.,  2464247.0980077931
 0.99,        0.0001512313,       -0.0004625800,       2511894.,  2507800.2554697185
 1.00,        0.0000799544,       -0.0007061141,       2555363.,  2551203.0143745304
