mu, q, u, number, w_total
 0.01,       -0.0594203025,        0.0070716571,          3764.,     2495.3994378337
 0.02,       -0.0672426689,        0.0038144838,         11756.,     7824.2004103990
 0.03,       -0.0602794707,       -0.0057334797,         20391.,    13496.9782172694
 0.04,       -0.0551633682,        0.0022945049,         29233.,    19279.6479550271
 0.05,       -0.0560350287,        0.0007915667,         38766.,    25630.6749896286
 0.06,       -0.0533633624,       -0.0025379969,         49006.,    32473.0307352199
 0.07,       -0.0511502139,        0.0007522772,         58934.,    38997.7443866017
 0.08,       -0.0492712352,        0.0022982704,         69861.,    46202.6069033658
 0.09,       -0.0469940850,        0.0028269952,         81036.,    53593.5396586286
 0.10,       -0.0464293920,        0.0026040099,         92254.,    61021.9264632894
 0.11,       -0.0443458096,       -0.0011360531,        104306.,    69150.0018899560
 0.12,       -0.0416767553,       -0.0009282628,        117227.,    77507.0203360529
 0.13,       -0.0433566752,       -0.0011043817,        128986.,    85491.2869841110
 0.14,       -0.0411440472,        0.0003581152,        141606.,    93705.5654557895
 0.15,       -0.0393854300,        0.0016314901,        155446.,   102963.4638632128
 0.16,       -0.0385290263,        0.0009640820,        169809.,   112315.7928794884
 0.17,       -0.0366943587,        0.0011157163,        182664.,   120938.6473832825
 0.18,       -0.0368070224,        0.0007536368,        197284.,   130732.6852188154
 0.19,       -0.0360439443,       -0.0014266371,        212321.,   140577.6327428345
 0.20,       -0.0345944710,        0.0016398953,        228059.,   150907.4558048570
 0.21,       -0.0335987649,       -0.0017207209,        243460.,   161283.5302631778
 0.22,       -0.0329119300,       -0.0019599411,        259111.,   171479.7464869017
 0.23,       -0.0308338521,        0.0004071141,        276032.,   182810.1190976443
 0.24,       -0.0315299722,        0.0005747441,        291570.,   193196.0406638924
 0.25,       -0.0288934168,        0.0003936995,        309215.,   204692.1790340869
 0.26,       -0.0279453666,       -0.0018615284,        325829.,   215751.0538776901
 0.27,       -0.0268785365,        0.0005346946,        343547.,   227654.8306275572
 0.28,       -0.0265262718,        0.0006252558,        362050.,   239912.8976298243
 0.29,       -0.0255843439,        0.0007958412,        379358.,   251213.8326440546
 0.30,       -0.0258839197,        0.0007630697,        398840.,   263842.6097240396
 0.31,       -0.0242924896,        0.0002270628,        417271.,   276179.7477620368
 0.32,       -0.0242679329,        0.0006633784,        436942.,   289369.2256878648
 0.33,       -0.0225911724,        0.0000525512,        457181.,   302876.5190548744
 0.34,       -0.0237299475,        0.0008236567,        477351.,   316270.5255857147
 0.35,       -0.0222500331,       -0.0006747953,        496820.,   329193.4850580959
 0.36,       -0.0214919645,        0.0011056474,        517485.,   342681.1007253980
 0.37,       -0.0215342739,       -0.0006580094,        539519.,   357068.9038110848
 0.38,       -0.0204813859,       -0.0000208670,        561014.,   371517.0429265843
 0.39,       -0.0188385849,       -0.0007648130,        582306.,   385710.3606966086
 0.40,       -0.0186553418,        0.0006034825,        602711.,   399287.5281557096
 0.41,       -0.0187026116,        0.0002767866,        627545.,   415754.7666729473
