mu, q, u, number, w_total
 0.88,        0.0700086735,       -0.0005795412,       1682074.,  1682074.0000000000
 0.89,        0.0648946404,        0.0000035734,       1684050.,  1684050.0000000000
 0.90,        0.0598302711,       -0.0002695172,       1689672.,  1689672.0000000000
 0.91,        0.0547311249,       -0.0003824343,       1691706.,  1691706.0000000000
 0.92,        0.0492205341,        0.0004018613,       1697248.,  1697248.0000000000
 0.93,        0.0449408192,       -0.0008882892,       1700535.,  1700535.0000000000
 0.94,        0.0386357303,       -0.0008493073,       1701254.,  1701254.0000000000
 0.95,        0.0340294364,        0.0003747805,       1702471.,  1702471.0000000000
 0.96,        0.0283315598,       -0.0003144056,       1705744.,  1705744.0000000000
 0.97,        0.0222743933,       -0.0002210388,       1704154.,  1704154.0000000000
 0.98,        0.0159250121,       -0.0000278926,       1705085.,  1705085.0000000000
 0.99,        0.0106513795,       -0.0007001493,       1704013.,  1704013.0000000000
 1.00,        0.0028785190,       -0.0010865517,       1703265.,  1703265.0000000000
