mu, q, u, number, w_total
 0.88,        0.0044646991,       -0.0007126801,       1839307.,  1839307.0000000000
 0.89,        0.0042605969,        0.0007927299,       1877675.,  1877675.0000000000
 0.90,        0.0049260818,       -0.0002746900,       1914618.,  1914618.0000000000
 0.91,        0.0043377415,       -0.0012893217,       1957573.,  1957573.0000000000
 0.92,        0.0038642199,        0.0008348587,       2006103.,  2006103.0000000000
 0.93,        0.0030407498,        0.0002102666,       2061818.,  2061818.0000000000
 0.94,        0.0026301414,       -0.0001381799,       2122816.,  2122816.0000000000
 0.95,        0.0019300100,       -0.0006239783,       2196161.,  2196161.0000000000
 0.96,        0.0012437688,       -0.0001612199,       2287187.,  2287187.0000000000
 0.97,        0.0008167891,        0.0007217724,       2408317.,  2408317.0000000000
 0.98,        0.0002616742,        0.0002002190,       2586397.,  2586397.0000000000
 0.99,        0.0003419982,        0.0000191858,       2907856.,  2907856.0000000000
 1.00,       -0.0001783712,        0.0001580022,       4668091.,  4668091.0000000000
