mu, q, u, number, w_total
 0.87,       -0.0828240821,       -0.0007212160,       1273884.,  1273884.0000000000
 0.88,       -0.0780117872,        0.0010380595,       1304262.,  1304262.0000000000
 0.89,       -0.0714966389,        0.0001083492,       1344829.,  1344829.0000000000
 0.90,       -0.0667384709,       -0.0005686207,       1384611.,  1384611.0000000000
 0.91,       -0.0603486702,        0.0005558305,       1426966.,  1426966.0000000000
 0.92,       -0.0548589582,       -0.0013432072,       1475986.,  1475986.0000000000
 0.93,       -0.0488394116,       -0.0006174968,       1533716.,  1533716.0000000000
 0.94,       -0.0415398468,       -0.0004895797,       1599475.,  1599475.0000000000
 0.95,       -0.0367537013,       -0.0003065798,       1674741.,  1674741.0000000000
 0.96,       -0.0307982855,        0.0001144701,       1776436.,  1776436.0000000000
 0.97,       -0.0247308689,        0.0003023668,       1903184.,  1903184.0000000000
 0.98,       -0.0171514626,        0.0005604522,       2096217.,  2096217.0000000000
 0.99,       -0.0107534684,       -0.0001318155,       2439305.,  2439305.0000000000
 1.00,       -0.0005270792,       -0.0004635028,      35391700., 35391700.0000000000
