mu, q, u, number, w_total
 0.86,       -0.0049333270,       -0.0006782074,       1990152.,  1990152.0000000000
 0.87,       -0.0035457767,       -0.0002258296,       2027461.,  2027461.0000000000
 0.88,       -0.0033768859,       -0.0003338540,       2065042.,  2065042.0000000000
 0.89,       -0.0029422684,        0.0005995472,       2108972.,  2108972.0000000000
 0.90,       -0.0032299467,       -0.0001699870,       2143776.,  2143776.0000000000
 0.91,       -0.0026599322,       -0.0004796974,       2183589.,  2183589.0000000000
 0.92,       -0.0024699950,       -0.0005945103,       2220901.,  2220901.0000000000
 0.93,       -0.0014035241,       -0.0000561683,       2266041.,  2266041.0000000000
 0.94,       -0.0022984511,       -0.0000793165,       2304539.,  2304539.0000000000
 0.95,       -0.0015133668,       -0.0006327220,       2346566.,  2346566.0000000000
 0.96,       -0.0014393710,       -0.0003490565,       2388421.,  2388421.0000000000
 0.97,       -0.0011297511,        0.0005204370,       2426839.,  2426839.0000000000
 0.98,       -0.0011720989,        0.0007641095,       2467760.,  2467760.0000000000
 0.99,       -0.0001419121,       -0.0002290885,       2511489.,  2511489.0000000000
 1.00,        0.0000369490,        0.0006357179,       2554735.,  2554735.0000000000
