mu, q, u, number, w_total
 0.85,       -0.0000117968,        0.0000000824,         12558.,        2.5133058806
 0.86,       -0.0000083559,        0.0000026969,         13187.,        2.7452800496
 0.87,       -0.0000115233,       -0.0000021231,         13809.,        2.9916150235
 0.88,       -0.0000132998,       -0.0000009489,         14385.,        3.1816358648
 0.89,       -0.0000185329,       -0.0000005663,         15088.,        3.4762562177
 0.90,       -0.0000158919,        0.0000036693,         16081.,        3.8145599832
 0.91,       -0.0000178510,        0.0000007699,         16791.,        4.1882208865
 0.92,       -0.0000187924,       -0.0000020954,         17452.,        4.5201167866
 0.93,       -0.0000201484,       -0.0000017083,         18458.,        5.0779273777
 0.94,       -0.0000165469,       -0.0000002815,         19499.,        5.5812704332
 0.95,       -0.0000204639,        0.0000015783,         20295.,        6.0994102377
 0.96,       -0.0000228797,       -0.0000030318,         21184.,        6.6997833835
 0.97,       -0.0000252856,       -0.0000031609,         22140.,        7.3160316934
 0.98,       -0.0000251289,       -0.0000007188,         23160.,        7.9157822743
 0.99,       -0.0000201994,       -0.0000071395,         24280.,        8.7143275349
 1.00,       -0.0000286409,       -0.0000010138,         25302.,        9.4892736880
