mu, q, u, number, w_total
 0.28,       -0.0301372994,       -0.0010515287,        362955.,   265041.9494713217
 0.29,       -0.0289858655,        0.0008093641,        380517.,   277860.5517626354
 0.30,       -0.0283736360,        0.0001767435,        399406.,   291889.2009384285
 0.31,       -0.0277014619,        0.0003610925,        417351.,   304945.7885773265
 0.32,       -0.0267266329,       -0.0000946521,        438742.,   320532.4484741852
 0.33,       -0.0275804454,       -0.0002311525,        458070.,   334639.6849064189
 0.34,       -0.0257247442,       -0.0009454449,        478209.,   349571.7195318885
 0.35,       -0.0261400558,        0.0003273296,        498133.,   363894.1928719181
 0.36,       -0.0252821287,       -0.0012216565,        519786.,   380028.1358321814
 0.37,       -0.0237089272,       -0.0011970341,        541989.,   396194.2467978338
 0.38,       -0.0239958746,       -0.0009926194,        560313.,   409689.7565535811
 0.39,       -0.0225586747,        0.0003838711,        584397.,   427393.4771192548
 0.40,       -0.0199867600,        0.0008355456,        606387.,   443439.2932957717
 0.41,       -0.0225097721,        0.0012655005,        626245.,   458322.6833847968
 0.42,       -0.0206113863,       -0.0004615622,        650258.,   475648.6970219611
 0.43,       -0.0200273517,       -0.0007661122,        675595.,   494149.9197419627
 0.44,       -0.0186499126,        0.0010747721,        696788.,   510032.0388716299
 0.45,       -0.0193787375,        0.0006140940,        720893.,   527542.4728189976
 0.46,       -0.0181266589,       -0.0005586945,        746865.,   546858.4521904007
 0.47,       -0.0183552924,        0.0004641634,        773296.,   566341.1292759242
 0.48,       -0.0167417335,       -0.0001211377,        796736.,   583635.6651862462
 0.49,       -0.0170183480,       -0.0009656498,        820482.,   601440.1574596290
 0.50,       -0.0162714456,       -0.0001499534,        845801.,   620111.6318955803
 0.51,       -0.0148418415,       -0.0006791680,        873679.,   640534.5867350437
 0.52,       -0.0157602321,        0.0001461597,        899678.,   659911.8591611451
 0.53,       -0.0137325487,       -0.0002822078,        926217.,   679346.4866421698
 0.54,       -0.0144343815,       -0.0001681657,        952454.,   698988.3353712575
 0.55,       -0.0133876093,       -0.0000467862,        980442.,   719367.9276095242
 0.56,       -0.0121337691,        0.0010600020,       1006239.,   738901.3756164555
 0.57,       -0.0127109100,        0.0003101569,       1036072.,   760827.5836656383
 0.58,       -0.0120469946,        0.0009293346,       1064432.,   782157.5364639200
 0.59,       -0.0114760843,       -0.0011251934,       1091987.,   802233.6119657876
 0.60,       -0.0109570792,        0.0007097004,       1120850.,   824049.0780196164
 0.61,       -0.0103167945,       -0.0009665669,       1151691.,   846970.5499644121
 0.62,       -0.0108683747,        0.0000488604,       1180949.,   868846.4214675946
 0.63,       -0.0090661324,       -0.0004117634,       1208526.,   889374.2974533336
 0.64,       -0.0109270031,       -0.0002708076,       1241867.,   914102.8785125363
 0.65,       -0.0087812481,        0.0006743424,       1271606.,   936380.9357117540
 0.66,       -0.0090171526,        0.0005195388,       1302082.,   959480.8506231585
 0.67,       -0.0078630521,        0.0000781899,       1333400.,   982681.1401657657
 0.68,       -0.0079412645,        0.0001702632,       1365661.,  1006559.5539389371
 0.69,       -0.0072232297,        0.0003422283,       1397260.,  1030167.9706879610
 0.70,       -0.0073463291,        0.0006288250,       1428449.,  1053799.6448086833
 0.71,       -0.0070466238,       -0.0009948782,       1462797.,  1079552.3809033972
 0.72,       -0.0070668413,        0.0000779487,       1495279.,  1103783.3565305625
 0.73,       -0.0066745815,       -0.0001056369,       1529372.,  1129436.8399855567
 0.74,       -0.0056396689,        0.0004259947,       1563591.,  1155296.0073447325
 0.75,       -0.0051592877,        0.0005847672,       1596409.,  1180338.6980870077
 0.76,       -0.0054070278,        0.0006270523,       1630543.,  1205557.6161229110
 0.77,       -0.0046857038,        0.0008011671,       1667092.,  1233246.0811255833
 0.78,       -0.0052280275,       -0.0005530939,       1700718.,  1259032.9269366190
 0.79,       -0.0035708815,        0.0002208411,       1736461.,  1285650.6098117423
 0.80,       -0.0038389513,       -0.0002362627,       1770821.,  1311746.2381890104
 0.81,       -0.0032186607,       -0.0001323537,       1806460.,  1338578.6580424146
 0.82,       -0.0038386923,        0.0002370952,       1841010.,  1364923.9531466889
 0.83,       -0.0027596821,        0.0003672529,       1879283.,  1393981.7415336040
 0.84,       -0.0026418045,       -0.0008570437,       1914905.,  1421136.5048263306
 0.85,       -0.0025467766,        0.0008668234,       1949520.,  1446877.0334218526
 0.86,       -0.0021205737,        0.0005797093,       1989789.,  1477179.3782137169
 0.87,       -0.0023618411,       -0.0005549021,       2026739.,  1505660.3007358932
 0.88,       -0.0025363361,       -0.0004481439,       2063961.,  1533993.6369067656
 0.89,       -0.0018624115,       -0.0006847852,       2099955.,  1561204.2008994045
 0.90,       -0.0011794971,       -0.0002134628,       2137621.,  1590358.9246680418
 0.91,       -0.0020948592,       -0.0006151998,       2177105.,  1620305.3970954770
 0.92,       -0.0003750518,       -0.0009287894,       2214362.,  1648980.4246362031
 0.93,       -0.0011508860,        0.0000122734,       2252548.,  1677828.5690679650
 0.94,       -0.0003838415,        0.0001734706,       2294792.,  1710042.6740057906
 0.95,       -0.0006430088,       -0.0004733812,       2329405.,  1736898.6442788397
 0.96,       -0.0003928080,       -0.0000201895,       2372425.,  1769263.2438038380
 0.97,       -0.0003938555,       -0.0004258088,       2411940.,  1799829.8165401842
 0.98,        0.0000408529,        0.0000304927,       2452142.,  1830401.6508359786
 0.99,       -0.0006254730,       -0.0002095580,       2494394.,  1862452.4798128079
 1.00,        0.0001255699,        0.0003173059,       2532447.,  1892059.8050671110
