mu, q, u, number, w_total
 0.32,       -0.0003347996,        0.0000061871,         15522.,       19.7409855649
 0.33,       -0.0003651665,       -0.0000035691,         16036.,       21.3512698695
 0.34,       -0.0003398253,       -0.0000124032,         16714.,       22.5164362876
 0.35,       -0.0003392803,        0.0000281540,         16885.,       22.9712885847
 0.36,       -0.0003709214,        0.0000095922,         17457.,       24.5762670020
 0.37,       -0.0003522878,       -0.0000126121,         17845.,       24.9609249625
 0.38,       -0.0003614586,       -0.0000065155,         18211.,       25.9895265130
 0.39,       -0.0003613519,        0.0000046408,         18721.,       27.1039744089
 0.40,       -0.0003850945,       -0.0000387583,         19268.,       28.7313128519
 0.41,       -0.0003687683,        0.0000124179,         19605.,       29.2918502878
 0.42,       -0.0003758056,        0.0000057281,         20205.,       30.4868412537
 0.43,       -0.0003852328,        0.0000096161,         20692.,       32.1390365574
 0.44,       -0.0003757268,       -0.0000116862,         21315.,       33.2184012888
 0.45,       -0.0003679223,       -0.0000019811,         22001.,       34.4481969537
 0.46,       -0.0003755474,       -0.0000055186,         22702.,       36.5042091542
 0.47,       -0.0003796014,        0.0000203319,         23079.,       37.2541944395
 0.48,       -0.0003830396,       -0.0000040454,         24030.,       39.4790219283
 0.49,       -0.0003944744,       -0.0000088198,         24848.,       41.8308323716
 0.50,       -0.0003903102,        0.0000114284,         25366.,       43.3330180221
 0.51,       -0.0003697379,        0.0000191574,         26371.,       44.4770681785
 0.52,       -0.0003910232,       -0.0000235881,         27052.,       46.8502686841
 0.53,       -0.0004061180,       -0.0000037814,         27789.,       49.0976592680
 0.54,       -0.0003986999,       -0.0000075569,         28554.,       51.2004610987
 0.55,       -0.0003727551,       -0.0000039425,         29691.,       53.4205457927
 0.56,       -0.0003938333,        0.0000133598,         30280.,       55.9057365540
 0.57,       -0.0003650334,       -0.0000090621,         31332.,       58.2647497870
 0.58,       -0.0003389111,        0.0000105936,         32495.,       60.4495075674
 0.59,       -0.0003388512,        0.0000057014,         33551.,       63.8669729400
 0.60,       -0.0003734953,        0.0000171719,         34370.,       66.0611387491
 0.61,       -0.0003484764,        0.0000039641,         35837.,       69.4728843215
 0.62,       -0.0003544318,       -0.0000218221,         36493.,       72.3963750886
 0.63,       -0.0003523262,        0.0000094600,         37417.,       74.5086351767
 0.64,       -0.0003520684,        0.0000048817,         38801.,       78.6887768901
 0.65,       -0.0003303343,       -0.0000287941,         40628.,       84.0579546329
 0.66,       -0.0002951810,        0.0000265759,         41606.,       86.1697971243
 0.67,       -0.0003328837,       -0.0000101205,         43002.,       90.5483593890
 0.68,       -0.0003240448,        0.0000014739,         44084.,       93.6014481023
 0.69,       -0.0003070540,       -0.0000114325,         45790.,       99.7576962164
 0.70,       -0.0003330965,       -0.0000042638,         46884.,      103.7790830829
 0.71,       -0.0003074343,       -0.0000010846,         48458.,      108.1680355865
 0.72,       -0.0003123188,       -0.0000074019,         50213.,      115.0964130455
 0.73,       -0.0002907477,       -0.0000028180,         52155.,      120.4499244430
 0.74,       -0.0002824783,        0.0000117433,         53287.,      123.5939905577
 0.75,       -0.0002839064,       -0.0000026711,         55204.,      131.7746373948
 0.76,       -0.0002377205,        0.0000256472,         57360.,      139.4174558836
 0.77,       -0.0002679170,        0.0000149733,         59224.,      146.9495313265
 0.78,       -0.0002563666,       -0.0000143659,         60885.,      154.6088615179
 0.79,       -0.0002574914,       -0.0000225226,         62954.,      161.5795769447
 0.80,       -0.0002433303,       -0.0000247147,         64923.,      170.3380728478
 0.81,       -0.0002354231,        0.0000062913,         67185.,      176.9531905183
 0.82,       -0.0002115091,        0.0000026890,         69504.,      188.6988889899
 0.83,       -0.0002184633,       -0.0000032729,         71761.,      198.4141673621
 0.84,       -0.0002146975,       -0.0000037589,         74145.,      210.8318320648
 0.85,       -0.0002047895,        0.0000084276,         76421.,      221.6877013694
 0.86,       -0.0002076594,        0.0000013812,         79008.,      235.9658480576
 0.87,       -0.0001589918,        0.0000120752,         81295.,      247.7273815462
 0.88,       -0.0001617574,        0.0000030758,         84036.,      260.6786278696
 0.89,       -0.0001646214,       -0.0000022038,         86833.,      273.5941874609
 0.90,       -0.0001414448,        0.0000187894,         89925.,      291.1388715671
 0.91,       -0.0001295586,        0.0000011820,         92353.,      303.8368739679
 0.92,       -0.0001159288,       -0.0000152449,         94791.,      318.4964268646
 0.93,       -0.0000990866,       -0.0000094947,         98513.,      341.0802158373
 0.94,       -0.0000959844,       -0.0000167940,        101674.,      360.2181942904
 0.95,       -0.0001090024,       -0.0000034392,        104981.,      382.6176611545
 0.96,       -0.0000495139,        0.0000143169,        107735.,      401.8280644858
 0.97,       -0.0000811903,        0.0000157546,        111369.,      423.6030263076
 0.98,       -0.0000648495,       -0.0000065461,        114818.,      447.2834789654
 0.99,       -0.0000540517,       -0.0000022102,        117764.,      471.4891002668
 1.00,       -0.0000388613,        0.0000166776,        122336.,      498.7626407255
