mu, q, u, number, w_total
 0.30,       -0.0098917035,       -0.0001761819,        433366.,   432492.1368843348
 0.31,       -0.0089618954,        0.0007602582,        453170.,   452254.4746587145
 0.32,       -0.0080449408,       -0.0004285794,        473406.,   472447.6903230713
 0.33,       -0.0065804960,       -0.0004747588,        494655.,   493652.3060152854
 0.34,       -0.0072712493,       -0.0008024503,        514008.,   512966.0708957887
 0.35,       -0.0067628909,        0.0014533572,        534404.,   533316.6659142378
 0.36,       -0.0054495829,        0.0007460683,        554989.,   553859.4435660955
 0.37,       -0.0061558544,        0.0003561609,        576904.,   575724.8544009696
 0.38,       -0.0059746600,        0.0015011036,        598115.,   596893.4547534317
 0.39,       -0.0039379641,       -0.0007702177,        620250.,   618983.1128980352
 0.40,       -0.0054048956,        0.0000087811,        644207.,   642886.3154283748
 0.41,       -0.0026198479,        0.0021319031,        665579.,   664209.0826511993
 0.42,       -0.0042155820,        0.0008582275,        687739.,   686322.6718365246
 0.43,       -0.0044928352,        0.0006453237,        713266.,   711797.4402559826
 0.44,       -0.0005052307,        0.0006212392,        736543.,   735024.1936401268
 0.45,       -0.0022796246,        0.0010298811,        760741.,   759166.6354542288
 0.46,       -0.0017059478,        0.0009154791,        782956.,   781336.5342135723
 0.47,       -0.0006632989,       -0.0003195106,        806561.,   804885.0444670375
 0.48,       -0.0021008250,       -0.0017734121,        831186.,   829459.0129820169
 0.49,       -0.0019708777,       -0.0004194088,        857050.,   855269.8477842394
 0.50,       -0.0004778637,       -0.0007873134,        881687.,   879853.2460382486
 0.51,       -0.0011618730,        0.0015872398,        907197.,   905307.1678713264
 0.52,       -0.0002459324,        0.0003394485,        931590.,   929644.3431828447
 0.53,       -0.0006041767,       -0.0020080662,        958385.,   956379.5854402987
 0.54,       -0.0004237004,       -0.0006087193,        984080.,   982014.0287699515
 0.55,       -0.0001439556,       -0.0000818105,       1009275.,  1007160.4829198183
 0.56,       -0.0004050835,        0.0001088030,       1036275.,  1034095.4498050101
 0.57,       -0.0004887255,        0.0000576318,       1064787.,  1062539.8818280431
 0.58,        0.0011074122,       -0.0001029137,       1090444.,  1088145.4277654481
 0.59,       -0.0005276220,        0.0001971723,       1116811.,  1114451.4684640856
 0.60,        0.0003928982,        0.0002518298,       1143772.,  1141353.5302357576
 0.61,        0.0005689959,       -0.0000428827,       1170837.,  1168354.0759476693
 0.62,        0.0007638798,        0.0013225419,       1199604.,  1197058.3261257731
 0.63,        0.0010987714,       -0.0000767137,       1226447.,  1223840.0682456798
 0.64,        0.0019350027,        0.0012630512,       1258952.,  1256270.3622628103
 0.65,        0.0012619492,        0.0006197628,       1285856.,  1283115.3342814615
 0.66,        0.0016922011,        0.0002741900,       1312300.,  1309499.1412128783
 0.67,        0.0014488341,       -0.0000933939,       1341553.,  1338686.0201363047
 0.68,        0.0006132621,       -0.0005618501,       1370118.,  1367183.4401323497
 0.69,        0.0005688826,       -0.0001565982,       1401662.,  1398653.3467220883
 0.70,        0.0013786304,       -0.0010230417,       1431322.,  1428256.7184608250
 0.71,        0.0011240179,       -0.0002949728,       1458209.,  1455073.8516590479
 0.72,        0.0014000555,        0.0000978358,       1488740.,  1485539.9377140664
 0.73,        0.0017367275,       -0.0001380846,       1520498.,  1517223.2147683690
 0.74,        0.0011892593,       -0.0002964902,       1549749.,  1546400.3387444005
 0.75,        0.0017496423,       -0.0009384938,       1580265.,  1576852.6678405011
 0.76,        0.0005177204,       -0.0004545601,       1612490.,  1609002.3877950674
 0.77,        0.0025524211,        0.0004936008,       1644662.,  1641101.2639845375
 0.78,        0.0006590457,        0.0002675315,       1673466.,  1669835.9716043111
 0.79,        0.0015214099,       -0.0000420356,       1707537.,  1703825.4545598042
 0.80,        0.0021385929,       -0.0005244629,       1741244.,  1737453.4970174988
 0.81,        0.0009546570,        0.0004841160,       1770739.,  1766880.9963835645
 0.82,        0.0005417684,        0.0003331575,       1803135.,  1799207.5538247195
 0.83,        0.0018227744,       -0.0001637317,       1836899.,  1832888.8605000298
 0.84,        0.0023223045,        0.0000756944,       1869132.,  1865051.2978645186
 0.85,        0.0019730855,       -0.0004190343,       1900049.,  1895892.0697649803
 0.86,        0.0015236433,       -0.0001059604,       1934462.,  1930223.7913947634
 0.87,        0.0023418670,        0.0007672544,       1967334.,  1963016.6693754960
 0.88,        0.0027522047,        0.0007182978,       2001700.,  1997304.6908513596
 0.89,        0.0012770559,        0.0002420593,       2037170.,  2032692.5060196524
 0.90,        0.0014002761,       -0.0000437240,       2066445.,  2061889.9247320462
 0.91,        0.0010247298,        0.0004582156,       2099188.,  2094564.2091422160
 0.92,        0.0013683288,       -0.0000513709,       2133503.,  2128796.4335846920
 0.93,        0.0015397777,       -0.0005828020,       2166182.,  2161400.6787570450
 0.94,        0.0007108147,       -0.0003609089,       2203327.,  2198454.6189993634
 0.95,        0.0006156884,        0.0001994119,       2239061.,  2234109.5373958000
 0.96,       -0.0000293823,        0.0006374311,       2273328.,  2268283.7523280960
 0.97,        0.0000897590,       -0.0000840302,       2310673.,  2305543.1827040333
 0.98,        0.0006542713,       -0.0004795982,       2343016.,  2337811.1335047930
 0.99,        0.0000079309,        0.0002683339,       2376254.,  2370962.5510539846
 1.00,        0.0004785212,       -0.0004979348,       2412911.,  2407538.6019079285
