mu, q, u, number, w_total
 0.47,        0.0015762355,       -0.0003875303,        719920.,   350609.8260710948
 0.48,        0.0014482744,       -0.0006933072,        743952.,   362163.1917588226
 0.49,        0.0023599342,       -0.0004213447,        765251.,   372080.0403146672
 0.50,        0.0028283831,       -0.0001403153,        787707.,   382098.6880327831
 0.51,        0.0018195867,       -0.0002938556,        811806.,   393397.2418387445
 0.52,        0.0015556883,        0.0000938227,        833684.,   403609.3233510890
 0.53,        0.0028606546,       -0.0000899484,        858810.,   415379.6311894083
 0.54,        0.0027253122,       -0.0002107240,        882010.,   425787.6402408351
 0.55,        0.0026437024,        0.0006286082,        906413.,   436645.3434279088
 0.56,        0.0025474616,        0.0004035991,        930252.,   447826.7458001561
 0.57,        0.0023690328,        0.0007136136,        953227.,   458358.1012209188
 0.58,        0.0024109433,       -0.0001372011,        977065.,   468980.3116875447
 0.59,        0.0021024789,       -0.0003675294,       1004258.,   482285.9986138367
 0.60,        0.0019196754,        0.0002107837,       1028838.,   493201.5747522892
 0.61,        0.0030673408,        0.0005651229,       1053565.,   505316.3766446888
 0.62,        0.0033958571,        0.0000429904,       1081126.,   517384.5224414459
 0.63,        0.0021990068,       -0.0000013889,       1107056.,   528430.9230127607
 0.64,        0.0021202098,       -0.0006665558,       1130612.,   538840.8591670828
 0.65,        0.0021650356,        0.0007692693,       1161125.,   553177.5160159466
 0.66,        0.0018933088,       -0.0000319587,       1187580.,   565697.4840178535
 0.67,        0.0025107456,       -0.0000860574,       1213092.,   576751.4824923407
 0.68,        0.0023521333,        0.0002151864,       1241219.,   589413.2255724216
 0.69,        0.0022488889,       -0.0000856498,       1265407.,   599601.5857779095
 0.70,        0.0024853944,       -0.0001254673,       1295102.,   613865.4829458304
 0.71,        0.0026424046,       -0.0006105184,       1322946.,   625606.1137751429
 0.72,        0.0024068352,       -0.0000183763,       1351968.,   638860.9340689655
 0.73,        0.0025729390,       -0.0001495351,       1377036.,   650017.9076001795
 0.74,        0.0019674857,        0.0003390459,       1408848.,   663388.1437680059
 0.75,        0.0019758762,        0.0002078620,       1435436.,   676028.1416284885
 0.76,        0.0023753144,        0.0000879790,       1464775.,   688398.0998170695
 0.77,        0.0019155337,       -0.0000724256,       1492952.,   701198.5258938691
 0.78,        0.0022447326,       -0.0005590551,       1523304.,   713736.7323297162
 0.79,        0.0020223591,       -0.0003070457,       1553107.,   727242.7604850519
 0.80,        0.0025728839,       -0.0002203900,       1581446.,   740494.2969242122
 0.81,        0.0015736865,       -0.0001957332,       1612023.,   753391.8600228806
 0.82,        0.0013467803,       -0.0001901156,       1645000.,   767476.1242935145
 0.83,        0.0017916143,       -0.0006164097,       1674361.,   780932.0796458952
 0.84,        0.0014548717,        0.0005925848,       1703396.,   792485.0511479168
 0.85,        0.0020441388,        0.0001333170,       1734027.,   805509.9494700248
 0.86,        0.0011076267,       -0.0002254645,       1766349.,   820306.3014879182
 0.87,        0.0014046315,       -0.0001453275,       1797165.,   833138.4480356083
 0.88,        0.0014997725,       -0.0002057746,       1828937.,   847668.8320089518
 0.89,        0.0013450340,       -0.0001018288,       1860387.,   860972.7571281926
 0.90,        0.0008596215,       -0.0000752165,       1891968.,   874342.8942453787
 0.91,        0.0008871805,        0.0004307747,       1924382.,   887786.3274021870
 0.92,        0.0013201250,        0.0000059025,       1956455.,   902077.9686114029
 0.93,        0.0009231636,       -0.0004979780,       1989970.,   916868.1676221617
 0.94,        0.0008818563,       -0.0002869577,       2020548.,   929984.0570186721
 0.95,        0.0003202303,        0.0000917058,       2054328.,   943671.0985979130
 0.96,        0.0005901769,        0.0004526159,       2086693.,   958117.9991920427
 0.97,       -0.0001647062,        0.0001316646,       2118579.,   970593.0000465037
 0.98,        0.0000379905,       -0.0000334494,       2153567.,   986180.2875677783
 0.99,       -0.0000346010,        0.0002999783,       2188417.,  1001112.4488409080
 1.00,       -0.0002894305,        0.0000934282,       2222509.,  1014929.3870704889
