mu, q, u, number, w_total
 0.90,       -0.0007377068,        0.0006239923,       2104604.,  2088133.7058079871
 0.91,       -0.0002907756,        0.0002623708,       2138909.,  2122137.3335757265
 0.92,       -0.0005333924,        0.0002481359,       2176143.,  2159107.6380743086
 0.93,       -0.0003457696,        0.0003221574,       2215820.,  2198444.1613519997
 0.94,       -0.0007544295,        0.0002680820,       2250662.,  2233002.7054284411
 0.95,        0.0001319037,        0.0003873070,       2292074.,  2274097.1367856730
 0.96,       -0.0002851283,        0.0002097530,       2328518.,  2310192.8161535678
 0.97,       -0.0006424389,        0.0004526791,       2361700.,  2343089.9064646135
 0.98,        0.0001280557,        0.0001323855,       2400733.,  2381826.7116243904
 0.99,       -0.0008263714,        0.0000605646,       2442977.,  2423728.5152833401
 1.00,        0.0002258370,       -0.0007463901,       2477951.,  2458407.0506879068
