mu, q, u, number, w_total
 0.01,       -0.0239451948,       -0.0121994957,          4936.,     4933.3428785536
 0.02,       -0.0211645193,       -0.0034411044,         15324.,    15315.3351456749
 0.03,       -0.0189515995,       -0.0070553338,         26267.,    26252.5508144468
 0.04,       -0.0205954463,        0.0019903547,         37702.,    37681.1742752893
 0.05,       -0.0139108125,       -0.0014391145,         49708.,    49679.8252267746
 0.06,       -0.0185028217,        0.0032419675,         62366.,    62330.6353558244
 0.07,       -0.0118498946,       -0.0052137659,         75453.,    75410.8617203208
 0.08,       -0.0157869443,       -0.0011891005,         88519.,    88469.0771407514
 0.09,       -0.0058456855,        0.0040349865,        102511.,   102452.7063676632
 0.10,       -0.0073042279,        0.0027251213,        116188.,   116122.1165637196
 0.11,       -0.0038090972,        0.0005066126,        131105.,   131030.6546845920
 0.12,       -0.0074183333,        0.0011732049,        145107.,   145023.4006957805
 0.13,       -0.0045662498,        0.0012544678,        160728.,   160635.2586326334
 0.14,       -0.0071877232,       -0.0037693914,        175894.,   175791.9961801701
 0.15,        0.0008023697,        0.0016384709,        192498.,   192386.1348017897
 0.16,        0.0016626075,       -0.0000190550,        208675.,   208553.8498842507
 0.17,       -0.0000841234,        0.0036665107,        224110.,   223979.0672341072
 0.18,        0.0023742493,       -0.0024423026,        242268.,   242125.9673205727
 0.19,        0.0030202993,       -0.0000216949,        258783.,   258631.0938002914
 0.20,        0.0046364815,        0.0006597648,        276840.,   276676.5224589839
 0.21,        0.0044122343,        0.0012373072,        293211.,   293037.5020296864
 0.22,        0.0064948965,        0.0004912400,        311830.,   311644.4226398848
 0.23,        0.0039043072,        0.0005455903,        330407.,   330210.5082833556
 0.24,        0.0079648249,        0.0009924419,        349011.,   348802.0470290229
 0.25,        0.0080031477,       -0.0007495538,        367171.,   366950.7615653673
 0.26,        0.0079969097,        0.0014625151,        386268.,   386036.4681495817
 0.27,        0.0082279691,        0.0011116193,        405068.,   404824.6225705456
 0.28,        0.0072481135,       -0.0019710147,        424825.,   424567.4355205550
 0.29,        0.0086172009,       -0.0005369304,        445990.,   445719.2056807597
 0.30,        0.0119044630,       -0.0003663353,        466133.,   465850.2023064285
 0.31,        0.0124203100,       -0.0019343962,        486862.,   486565.3474954827
 0.32,        0.0119502287,       -0.0000540196,        506995.,   506685.7495293558
 0.33,        0.0122997556,        0.0011751139,        526554.,   526231.8001851083
 0.34,        0.0128503428,        0.0001954160,        548660.,   548323.4986164068
 0.35,        0.0122221650,       -0.0010183468,        569643.,   569292.2966022161
 0.36,        0.0117213780,        0.0007990778,        591933.,   591567.8002844434
 0.37,        0.0121525710,        0.0005904767,        613266.,   612886.7286478074
 0.38,        0.0128808902,       -0.0003026111,        635076.,   634682.0891533210
 0.39,        0.0137440481,        0.0005801778,        656287.,   655879.3470448114
 0.40,        0.0136155457,       -0.0011132569,        677961.,   677537.5817533316
 0.41,        0.0129412732,       -0.0027777991,        699803.,   699365.5598108273
 0.42,        0.0146777056,       -0.0006183326,        724809.,   724354.8112617076
 0.43,        0.0128643937,       -0.0004141548,        747842.,   747371.4280488612
 0.44,        0.0142460191,       -0.0002259271,        773485.,   772998.8524446487
 0.45,        0.0144480236,        0.0002282986,        793100.,   792600.0394707893
 0.46,        0.0142977650,       -0.0001095379,        817202.,   816685.2223893926
 0.47,        0.0144287576,        0.0008589977,        842124.,   841589.6258871227
 0.48,        0.0140380882,       -0.0003105024,        865993.,   865443.2086476156
 0.49,        0.0144392530,       -0.0003948970,        890700.,   890134.2308470332
 0.50,        0.0145322598,       -0.0000655010,        914685.,   914102.2959155575
 0.51,        0.0156641235,        0.0007309501,        939640.,   939039.6731500677
 0.52,        0.0138468230,        0.0000372589,        962776.,   962158.3534838948
 0.53,        0.0138178392,        0.0004656710,        988283.,   987648.4350649441
 0.54,        0.0135540478,       -0.0011692816,       1013926.,  1013273.7362518285
 0.55,        0.0129659076,        0.0001463367,       1038513.,  1037844.3752625992
 0.56,        0.0140486880,        0.0001039995,       1063641.,  1062955.3051323113
 0.57,        0.0136038047,        0.0004297726,       1087535.,  1086830.7325034188
 0.58,        0.0139469877,        0.0010787512,       1112574.,  1111854.5279980451
 0.59,        0.0154380904,        0.0001270549,       1139802.,  1139061.5870501017
 0.60,        0.0134648519,       -0.0000393426,       1164830.,  1164072.9238000405
 0.61,        0.0134423886,        0.0009188147,       1190909.,  1190134.5855306000
 0.62,        0.0132838824,        0.0005536846,       1217410.,  1216614.8609848572
 0.63,        0.0140114199,        0.0001843937,       1244532.,  1243719.3872123503
 0.64,        0.0125851710,        0.0005545735,       1270675.,  1269843.8199523203
 0.65,        0.0119602916,        0.0006147200,       1298419.,  1297568.3071223358
 0.66,        0.0120909944,        0.0005952203,       1325243.,  1324371.9728069073
 0.67,        0.0120064689,        0.0006577610,       1351719.,  1350829.2998886912
 0.68,        0.0115143579,       -0.0007712095,       1378533.,  1377623.5658291737
 0.69,        0.0134518042,       -0.0004291297,       1405075.,  1404147.7053263676
 0.70,        0.0132127504,       -0.0000224809,       1432713.,  1431764.7873856779
 0.71,        0.0109820473,       -0.0003729520,       1458276.,  1457308.1731695072
 0.72,        0.0114643594,        0.0010735492,       1487886.,  1486899.1939952825
 0.73,        0.0106128949,        0.0012180180,       1513080.,  1512074.7489657276
 0.74,        0.0092689741,        0.0000147198,       1542618.,  1541591.1417026017
 0.75,        0.0099819989,        0.0001324217,       1569780.,  1568734.5315168640
 0.76,        0.0097975879,        0.0000885770,       1596777.,  1595710.2459911061
 0.77,        0.0094197194,        0.0004748227,       1628148.,  1627058.1500271247
 0.78,        0.0086594691,       -0.0002612424,       1654237.,  1653128.7223076995
 0.79,        0.0098036010,       -0.0004445448,       1682511.,  1681383.0368342819
 0.80,        0.0085824679,        0.0001248400,       1709572.,  1708423.9314346970
 0.81,        0.0087005321,       -0.0006878810,       1738988.,  1737818.2600664927
 0.82,        0.0068118061,       -0.0002372449,       1766799.,  1765608.4448717127
 0.83,        0.0070420710,       -0.0001829094,       1797241.,  1796027.9757522331
 0.84,        0.0075410848,       -0.0001691115,       1824429.,  1823197.5834883719
 0.85,        0.0060001149,       -0.0007191735,       1854379.,  1853126.1971851164
 0.86,        0.0062445828,        0.0005218054,       1882937.,  1881662.2413286478
 0.87,        0.0054381336,        0.0000228846,       1911470.,  1910174.7926016368
 0.88,        0.0056024684,       -0.0002188844,       1940964.,  1939649.1208759081
 0.89,        0.0057131572,        0.0000370356,       1968372.,  1967032.7307426885
 0.90,        0.0047509077,        0.0005771827,       1997546.,  1996187.6611573044
 0.91,        0.0036456394,        0.0004167949,       2026719.,  2025339.3603561905
 0.92,        0.0044155192,        0.0010731860,       2057951.,  2056547.4722409479
 0.93,        0.0038153050,        0.0001739333,       2083985.,  2082564.3665116155
 0.94,        0.0040327894,       -0.0006252633,       2115764.,  2114315.9818959860
