mu, q, u, number, w_total
 0.40,       -0.0182382724,        0.0007089262,        618510.,   618510.0000000000
 0.41,       -0.0165121712,       -0.0003352583,        641015.,   641015.0000000000
 0.42,       -0.0167302516,       -0.0007945749,        665088.,   665088.0000000000
 0.43,       -0.0158499227,        0.0014631549,        690047.,   690047.0000000000
 0.44,       -0.0152418068,       -0.0002975808,        711404.,   711404.0000000000
 0.45,       -0.0145661999,       -0.0000356005,        735370.,   735370.0000000000
 0.46,       -0.0143772837,        0.0001331429,        758702.,   758702.0000000000
 0.47,       -0.0135896431,       -0.0009861793,        782712.,   782712.0000000000
 0.48,       -0.0136192566,        0.0014480372,        808287.,   808287.0000000000
 0.49,       -0.0122973592,        0.0018836903,        834026.,   834026.0000000000
 0.50,       -0.0126588161,        0.0007900163,        857802.,   857802.0000000000
 0.51,       -0.0114004102,        0.0006273813,        886403.,   886403.0000000000
 0.52,       -0.0106194260,        0.0001623829,        911499.,   911499.0000000000
 0.53,       -0.0103949539,       -0.0000644385,        936817.,   936817.0000000000
 0.54,       -0.0101945002,        0.0006219872,        963962.,   963962.0000000000
 0.55,       -0.0104227875,       -0.0010796300,        989931.,   989931.0000000000
 0.56,       -0.0099991319,        0.0002121489,       1015881.,  1015881.0000000000
 0.57,       -0.0093978751,        0.0004479079,       1045293.,  1045293.0000000000
 0.58,       -0.0093181057,       -0.0003013178,       1073599.,  1073599.0000000000
 0.59,       -0.0080918576,        0.0008522512,       1101396.,  1101396.0000000000
 0.60,       -0.0074334836,        0.0005234253,       1130707.,  1130707.0000000000
 0.61,       -0.0073100744,       -0.0007825079,       1157510.,  1157510.0000000000
 0.62,       -0.0063087896,       -0.0000629967,       1186656.,  1186656.0000000000
 0.63,       -0.0072272945,        0.0004923094,       1217517.,  1217517.0000000000
 0.64,       -0.0062023736,       -0.0012346824,       1244594.,  1244594.0000000000
 0.65,       -0.0063796391,        0.0010815199,       1274735.,  1274735.0000000000
 0.66,       -0.0069571481,       -0.0004160505,       1305456.,  1305456.0000000000
 0.67,       -0.0046528411,       -0.0003722370,       1335080.,  1335080.0000000000
 0.68,       -0.0057139892,       -0.0001231401,       1364840.,  1364840.0000000000
 0.69,       -0.0056923276,       -0.0006963798,       1397078.,  1397078.0000000000
 0.70,       -0.0041414643,       -0.0002047893,       1429999.,  1429999.0000000000
 0.71,       -0.0047886837,        0.0009608077,       1460784.,  1460784.0000000000
 0.72,       -0.0045080583,       -0.0010077056,       1491202.,  1491202.0000000000
 0.73,       -0.0041893587,        0.0009752311,       1526315.,  1526315.0000000000
 0.74,       -0.0042792118,       -0.0008762275,       1557484.,  1557484.0000000000
 0.75,       -0.0040392294,        0.0011449499,       1590410.,  1590410.0000000000
 0.76,       -0.0048210100,        0.0007677250,       1622931.,  1622931.0000000000
 0.77,       -0.0036913996,       -0.0000222459,       1657043.,  1657043.0000000000
 0.78,       -0.0036964518,       -0.0006313921,       1690181.,  1690181.0000000000
 0.79,       -0.0033037514,       -0.0000664375,       1724976.,  1724976.0000000000
 0.80,       -0.0023180888,        0.0013599679,       1758110.,  1758110.0000000000
 0.81,       -0.0039430435,       -0.0009950991,       1792861.,  1792861.0000000000
 0.82,       -0.0027480220,       -0.0003983238,       1828576.,  1828576.0000000000
 0.83,       -0.0007757919,       -0.0001716135,       1863015.,  1863015.0000000000
 0.84,       -0.0013756105,       -0.0000438452,       1895374.,  1895374.0000000000
 0.85,       -0.0025785596,        0.0002890991,       1931131.,  1931131.0000000000
 0.86,       -0.0020367862,       -0.0006997344,       1969400.,  1969400.0000000000
 0.87,       -0.0020387755,        0.0001340426,       2003336.,  2003336.0000000000
 0.88,       -0.0013689735,       -0.0004860747,       2042290.,  2042290.0000000000
 0.89,       -0.0007790800,       -0.0004542530,       2077128.,  2077128.0000000000
 0.90,       -0.0020860300,       -0.0004605245,       2115417.,  2115417.0000000000
 0.91,       -0.0007839489,       -0.0006119048,       2150876.,  2150876.0000000000
 0.92,       -0.0007227504,        0.0005625464,       2190243.,  2190243.0000000000
 0.93,       -0.0011576658,       -0.0004319245,       2224498.,  2224498.0000000000
 0.94,       -0.0009515440,       -0.0001288816,       2264669.,  2264669.0000000000
 0.95,       -0.0006087265,        0.0000781773,       2302631.,  2302631.0000000000
 0.96,       -0.0001393219,       -0.0002487509,       2340061.,  2340061.0000000000
 0.97,       -0.0008090014,       -0.0000673952,       2380622.,  2380622.0000000000
 0.98,        0.0001242333,        0.0003874910,       2419796.,  2419796.0000000000
 0.99,        0.0004764067,        0.0005411036,       2458743.,  2458743.0000000000
 1.00,       -0.0002707127,       -0.0006056502,       2497525.,  2497525.0000000000
