mu, q, u, number, w_total
 0.89,        0.0029241985,       -0.0006221023,       2014506.,  1278957.0996722255
 0.90,        0.0025068747,       -0.0000887823,       2046583.,  1298334.9353544796
 0.91,        0.0017376252,       -0.0004680885,       2077977.,  1316488.3397784138
 0.92,        0.0021660761,        0.0000525627,       2110916.,  1336542.5438381201
 0.93,        0.0020025613,        0.0002358477,       2143164.,  1356335.3321570647
 0.94,        0.0014022557,       -0.0004394840,       2177464.,  1376054.6725521930
 0.95,        0.0014992987,        0.0002199676,       2207754.,  1393086.1336769604
 0.96,        0.0013834257,       -0.0002801515,       2243771.,  1415899.5701746533
 0.97,        0.0004647285,       -0.0002232523,       2276933.,  1434429.3180807922
 0.98,        0.0007576225,        0.0007096201,       2307372.,  1451974.2508274466
 0.99,        0.0005451934,       -0.0001435447,       2343773.,  1474574.6925558103
 1.00,        0.0003111547,        0.0000207533,       2376689.,  1493480.7734322883
