mu, q, u, number, w_total
 0.65,        0.0012474521,        0.0006194639,       1285856.,  1285856.0000000000
 0.66,        0.0016782806,        0.0002759801,       1312300.,  1312300.0000000000
 0.67,        0.0014362381,       -0.0000926469,       1341553.,  1341553.0000000000
 0.68,        0.0006025613,       -0.0005642318,       1370118.,  1370118.0000000000
 0.69,        0.0005549339,       -0.0001572735,       1401662.,  1401662.0000000000
 0.70,        0.0013662730,       -0.0010242071,       1431322.,  1431322.0000000000
 0.71,        0.0011113834,       -0.0002945126,       1458209.,  1458209.0000000000
 0.72,        0.0013889574,        0.0000973052,       1488740.,  1488740.0000000000
 0.73,        0.0017295739,       -0.0001370503,       1520498.,  1520498.0000000000
 0.74,        0.0011755766,       -0.0002973193,       1549749.,  1549749.0000000000
 0.75,        0.0017399362,       -0.0009387783,       1580265.,  1580265.0000000000
 0.76,        0.0005085765,       -0.0004547742,       1612490.,  1612490.0000000000
 0.77,        0.0025473825,        0.0004952228,       1644662.,  1644662.0000000000
 0.78,        0.0006497677,        0.0002663699,       1673466.,  1673466.0000000000
 0.79,        0.0015150052,       -0.0000413774,       1707537.,  1707537.0000000000
 0.80,        0.0021332837,       -0.0005250247,       1741244.,  1741244.0000000000
 0.81,        0.0009463217,        0.0004839304,       1770739.,  1770739.0000000000
 0.82,        0.0005347469,        0.0003333823,       1803135.,  1803135.0000000000
 0.83,        0.0018192293,       -0.0001660241,       1836899.,  1836899.0000000000
 0.84,        0.0023206609,        0.0000753247,       1869132.,  1869132.0000000000
 0.85,        0.0019699512,       -0.0004202420,       1900049.,  1900049.0000000000
 0.86,        0.0015198262,       -0.0001063690,       1934462.,  1934462.0000000000
 0.87,        0.0023430723,        0.0007682109,       1967334.,  1967334.0000000000
 0.88,        0.0027523855,        0.0007184575,       2001700.,  2001700.0000000000
 0.89,        0.0012744245,        0.0002441568,       2037170.,  2037170.0000000000
 0.90,        0.0013979289,       -0.0000431566,       2066445.,  2066445.0000000000
 0.91,        0.0010242492,        0.0004588848,       2099188.,  2099188.0000000000
 0.92,        0.0013683075,       -0.0000524573,       2133503.,  2133503.0000000000
 0.93,        0.0015402178,       -0.0005849986,       2166182.,  2166182.0000000000
 0.94,        0.0007074502,       -0.0003620587,       2203327.,  2203327.0000000000
 0.95,        0.0006148269,        0.0001997590,       2239061.,  2239061.0000000000
 0.96,       -0.0000314547,        0.0006381620,       2273328.,  2273328.0000000000
 0.97,        0.0000886379,       -0.0000835410,       2310673.,  2310673.0000000000
 0.98,        0.0006553747,       -0.0004825008,       2343016.,  2343016.0000000000
 0.99,        0.0000045451,        0.0002669188,       2376254.,  2376254.0000000000
 1.00,        0.0004799355,       -0.0004966313,       2412911.,  2412911.0000000000
