mu, q, u, number, w_total
 0.86,       -0.0006277714,       -0.0000979605,       1956632.,  1956632.0000000000
 0.87,       -0.0000615570,       -0.0003547323,       1993298.,  1993298.0000000000
 0.88,       -0.0008920738,        0.0001397892,       2027667.,  2027667.0000000000
 0.89,        0.0005498954,       -0.0004385542,       2063387.,  2063387.0000000000
 0.90,        0.0001739512,        0.0003532426,       2100753.,  2100753.0000000000
 0.91,       -0.0009520037,       -0.0002170395,       2134186.,  2134186.0000000000
 0.92,       -0.0001043433,       -0.0001661262,       2169268.,  2169268.0000000000
 0.93,        0.0009016798,       -0.0002650499,       2204770.,  2204770.0000000000
 0.94,        0.0000489834,        0.0006243048,       2241853.,  2241853.0000000000
 0.95,       -0.0001470343,        0.0000365834,       2281296.,  2281296.0000000000
 0.96,        0.0004563029,       -0.0001869234,       2317891.,  2317891.0000000000
 0.97,        0.0001395340,        0.0005645872,       2355270.,  2355270.0000000000
 0.98,       -0.0008319752,       -0.0004793466,       2392002.,  2392002.0000000000
 0.99,        0.0004521658,       -0.0001915004,       2429637.,  2429637.0000000000
 1.00,        0.0005736770,        0.0009521477,       2463932.,  2463932.0000000000
