mu, q, u, number, w_total
 0.55,        0.0129690769,        0.0001461123,       1038513.,  1038513.0000000000
 0.56,        0.0140525793,        0.0001035705,       1063641.,  1063641.0000000000
 0.57,        0.0136084358,        0.0004299359,       1087535.,  1087535.0000000000
 0.58,        0.0139512657,        0.0010791124,       1112574.,  1112574.0000000000
 0.59,        0.0154438192,        0.0001264853,       1139802.,  1139802.0000000000
 0.60,        0.0134695611,       -0.0000398017,       1164830.,  1164830.0000000000
 0.61,        0.0134463268,        0.0009197869,       1190909.,  1190909.0000000000
 0.62,        0.0132879126,        0.0005537039,       1217410.,  1217410.0000000000
 0.63,        0.0140166385,        0.0001846256,       1244532.,  1244532.0000000000
 0.64,        0.0125896076,        0.0005540797,       1270675.,  1270675.0000000000
 0.65,        0.0119650816,        0.0006151702,       1298419.,  1298419.0000000000
 0.66,        0.0120950175,        0.0005958747,       1325243.,  1325243.0000000000
 0.67,        0.0120110774,        0.0006573351,       1351719.,  1351719.0000000000
 0.68,        0.0115189458,       -0.0007716569,       1378533.,  1378533.0000000000
 0.69,        0.0134578103,       -0.0004296495,       1405075.,  1405075.0000000000
 0.70,        0.0132186151,       -0.0000219625,       1432713.,  1432713.0000000000
 0.71,        0.0109864755,       -0.0003739306,       1458276.,  1458276.0000000000
 0.72,        0.0114689226,        0.0010743286,       1487886.,  1487886.0000000000
 0.73,        0.0106181370,        0.0012188406,       1513080.,  1513080.0000000000
 0.74,        0.0092730909,        0.0000145709,       1542618.,  1542618.0000000000
 0.75,        0.0099863640,        0.0001332177,       1569780.,  1569780.0000000000
 0.76,        0.0098025788,        0.0000882647,       1596777.,  1596777.0000000000
 0.77,        0.0094239399,        0.0004748210,       1628148.,  1628148.0000000000
 0.78,        0.0086638043,       -0.0002611755,       1654237.,  1654237.0000000000
 0.79,        0.0098081159,       -0.0004450799,       1682511.,  1682511.0000000000
 0.80,        0.0085865575,        0.0001245166,       1709572.,  1709572.0000000000
 0.81,        0.0087048671,       -0.0006891081,       1738988.,  1738988.0000000000
 0.82,        0.0068144473,       -0.0002375194,       1766799.,  1766799.0000000000
 0.83,        0.0070457658,       -0.0001833912,       1797241.,  1797241.0000000000
 0.84,        0.0075450434,       -0.0001696316,       1824429.,  1824429.0000000000
 0.85,        0.0060033394,       -0.0007190765,       1854379.,  1854379.0000000000
 0.86,        0.0062480443,        0.0005226213,       1882937.,  1882937.0000000000
 0.87,        0.0054410062,        0.0000233557,       1911470.,  1911470.0000000000
 0.88,        0.0056049740,       -0.0002190126,       1940964.,  1940964.0000000000
 0.89,        0.0057167455,        0.0000374926,       1968372.,  1968372.0000000000
 0.90,        0.0047534823,        0.0005772065,       1997546.,  1997546.0000000000
 0.91,        0.0036463428,        0.0004174883,       2026719.,  2026719.0000000000
 0.92,        0.0044180881,        0.0010732360,       2057951.,  2057951.0000000000
 0.93,        0.0038173518,        0.0001735678,       2083985.,  2083985.0000000000
 0.94,        0.0040351776,       -0.0006254548,       2115764.,  2115764.0000000000
 0.95,        0.0023524748,        0.0000141328,       2142481.,  2142481.0000000000
 0.96,        0.0023945041,        0.0000864909,       2173249.,  2173249.0000000000
 0.97,        0.0006745547,       -0.0006269901,       2203339.,  2203339.0000000000
 0.98,        0.0013772485,        0.0010794102,       2234316.,  2234316.0000000000
 0.99,        0.0007609377,       -0.0001236099,       2260628.,  2260628.0000000000
 1.00,       -0.0003909163,        0.0000460087,       2290934.,  2290934.0000000000
